,first_name,last_name,city,country,CustomerRevenue,NumOrders,FirstTouchTrafficSource,Recency,AvgPurchaseInterval
24140,Kenneth,Davidson,Shanghai,China,20.670000076293945,2,Search,2025-03-20 03:12:25+00:00,
24141,Sarah,Key,Heyuan,China,20.65999984741211,2,Search,2024-07-09 07:08:23+00:00,406.0
24142,Carlos,Carson,Jiaozuo,China,20.600000381469727,1,Facebook,2023-12-23 10:34:20+00:00,
24143,Michael,Daniels,Barcarena,Brasil,20.590000152587887,1,Search,2025-06-29 13:35:43+00:00,
24144,Andrew,Hansen,Kempten (Allgäu),Germany,20.5,1,Display,2025-08-23 04:17:28+00:00,
24145,Brandon,Goodman,Beijing,China,20.5,1,Search,2022-10-10 10:46:39+00:00,
24146,Derek,Wolf,Fortaleza,Brasil,20.5,1,Facebook,2024-10-13 09:23:25+00:00,
24147,Melissa,Alvarado,Kewstoke,United Kingdom,20.5,1,Display,2023-05-22 04:32:43+00:00,
24148,Travis,Morrison,Foshan,China,20.5,1,Search,2025-04-18 09:52:21+00:00,
24149,Sarah,King,São Luís,Brasil,20.5,2,Search,2025-07-31 08:57:34+00:00,193.0
24150,Edwin,Hayes,Baotou,China,20.43000030517578,1,Organic,2024-10-05 02:09:11+00:00,
24151,Kenneth,Montgomery,Beijing,China,20.40999984741211,1,Search,2025-06-26 05:13:04+00:00,
24152,Michael,Howard,Esslingen am Neckar,Germany,20.38999938964844,1,Search,2024-11-05 06:14:08+00:00,
24153,Alan,Alvarez,Zhengzhou,China,20.38999938964844,1,Organic,2023-08-25 10:24:37+00:00,
24154,Lawrence,Douglas,Belém,Brasil,20.3799991607666,1,Search,2022-11-10 16:00:12+00:00,
24155,Alexander,Perez,Yulin,China,20.36000061035156,1,Search,2024-05-15 06:30:23+00:00,
24156,Hannah,Harrison,Weifang,China,20.329999923706055,2,Search,2021-03-22 09:18:58+00:00,
24157,Heidi,Williams,Hwaseong City,South Korea,20.3100004196167,2,Email,2024-12-26 11:31:15+00:00,536.0
24158,Diana,Goodman,Shenzhen,China,20.299999237060547,1,Organic,2022-07-04 06:29:47+00:00,
24159,Sarah,Martinez,Hangzhou,China,20.280000686645508,1,Search,2025-09-30 17:44:16.937126+00:00,
24160,Katherine,Allen,Baoshan,China,20.239999771118164,1,Search,2024-12-20 13:15:04+00:00,
24161,Suzanne,Vargas,Senden,Germany,20.200000762939453,1,Organic,2025-06-23 03:13:38+00:00,
24162,Scott,Turner,Motherwell,United Kingdom,20.200000762939453,1,Search,2025-03-28 07:38:36+00:00,
24163,Lauren,Harrison,Nanjing,China,20.190000534057617,1,Search,2022-07-09 21:29:22+00:00,
24164,Brandi,Giles,Shanghai,China,20.190000534057617,1,Search,2022-09-15 09:09:15+00:00,
24165,Deborah,Chan,Dalian,China,20.190000534057617,1,Search,2025-08-24 05:30:03+00:00,
24166,James,Nunez,Ipirá,Brasil,20.18000030517578,1,Search,2025-09-30 01:55:43+00:00,
24167,Christopher,Hughes,McKinney,United States,20.12999963760376,2,Search,2025-09-17 06:10:47+00:00,97.0
24168,Lauren,Evans,Colorado Springs,United States,20.059999465942383,2,Search,2025-09-15 03:11:01+00:00,
24169,Raymond,Shields,Namyangju City,South Korea,20.020000457763672,1,Display,2025-07-25 17:41:46+00:00,
24170,Donna,Bennett,Coruripe,Brasil,20.0,1,Organic,2025-08-09 16:00:45+00:00,
24171,Elizabeth,Duarte,Manaus,Brasil,20.0,1,Display,2020-02-09 16:54:54+00:00,
24172,Vincent,Green,Manaus,Brasil,20.0,1,Search,2024-02-17 15:05:46+00:00,
24173,Randy,Smith,Morón de la Frontera,Spain,20.0,1,Email,2024-07-25 14:12:42+00:00,
24174,Theodore,Anderson,Cuevas de los Medinas,Spain,20.0,1,Search,2025-08-17 02:16:58+00:00,
24175,Elizabeth,Hall,Harbin,China,20.0,1,Search,2025-04-13 00:59:50+00:00,
24176,Daniel,Huerta,Jinan,China,20.0,1,Display,2023-07-20 23:35:34+00:00,
24177,Rose,Gomez,Taizhou,China,20.0,1,Search,2024-07-23 03:17:58+00:00,
24178,Carrie,Keller,Chengdu,China,20.0,1,Search,2025-02-26 07:38:27+00:00,
24179,Kevin,Rosales,Buckeye,United States,20.0,1,Search,2025-01-07 05:01:38+00:00,
24180,Jasmine,Jones,Phoenix,United States,20.0,1,Organic,2024-03-04 11:03:53+00:00,
24181,Cameron,Henderson,Tucson,United States,20.0,1,Search,2024-12-07 04:32:39+00:00,
24182,Cameron,Mcmahon,Saint-Maurice-de-Gourdans,France,20.0,1,Organic,2024-10-16 16:44:11+00:00,
24183,Daniel,Cruz,Guangzhou,China,20.0,1,Search,2023-02-08 06:08:09+00:00,
24184,Victoria,Knox,Huaian,China,20.0,1,Organic,2023-11-14 03:12:44+00:00,
24185,Sandra,Jimenez,Suzhou,China,20.0,1,Email,2024-12-08 08:13:11+00:00,
24186,Traci,Bailey,Beijing,China,20.0,1,Search,2024-10-26 23:45:04+00:00,
24187,Reginald,Sloan,Elk Grove,United States,20.0,1,Search,2025-05-19 00:24:22+00:00,
24188,Jasmine,Alexander,Huntington Park,United States,20.0,1,Search,2025-09-25 01:54:53+00:00,
24189,Anna,Browning,Long Beach,United States,20.0,1,Search,2024-08-05 04:32:25+00:00,
24190,Felicia,Chang,Arroyo de la Encomienda,Spain,20.0,1,Search,2025-02-12 12:41:02+00:00,
24191,Debra,Mayo,Barcelona,Spain,20.0,1,Display,2023-07-24 05:48:09+00:00,
24192,David,Griffith,Pacatuba,Brasil,20.0,1,Search,2025-01-08 11:19:12+00:00,
24193,Elizabeth,Myers,Russas,Brasil,20.0,1,Search,2025-09-29 00:29:37.658023+00:00,
24194,Dylan,Hartman,Sakai-shi,Japan,20.0,1,Organic,2022-09-17 15:41:54+00:00,
24195,Leslie,Gordon,Colorado Springs,United States,20.0,1,Organic,2021-11-20 12:05:52+00:00,
24196,Donna,Hernandez,Madrid,Spain,20.0,1,Email,2021-08-19 22:17:27+00:00,
24197,Kellie,Mcgee,Birkenhead,United Kingdom,20.0,1,Search,2024-03-21 15:53:52+00:00,
24198,Tara,Collins,Halifax,United Kingdom,20.0,1,Organic,2025-07-02 21:25:45+00:00,
24199,Wendy,Landry,Southampton,United Kingdom,20.0,1,Organic,2022-12-12 04:39:51+00:00,
24200,Michael,Anderson,Redcar,United Kingdom,20.0,1,Organic,2022-09-20 11:40:49+00:00,
24201,Vickie,Edwards,Peterborough,United Kingdom,20.0,1,Search,2023-06-09 15:35:39+00:00,
24202,Maria,Garza,Southend-on-Sea,United Kingdom,20.0,1,Organic,2025-05-08 10:34:40+00:00,
24203,Tristan,Marsh,Almendralejo,Spain,20.0,1,Organic,2025-08-09 03:51:23+00:00,
24204,Darius,Hernandez,Kontich,Belgium,20.0,1,Search,2025-04-09 22:26:03+00:00,
24205,Albert,Blackburn,Naples,United States,20.0,1,Search,2024-08-07 23:20:43+00:00,
24206,Wayne,House,Palm Beach Gardens,United States,20.0,1,Facebook,2024-09-07 13:51:36+00:00,
24207,Jason,Leonard,Nantong,China,20.0,1,Organic,2025-09-20 23:15:29+00:00,
24208,Joseph,Norris,Fukuoka City,Japan,20.0,1,Organic,2025-09-23 09:37:32+00:00,
24209,Herbert,Peters,Hangzhou,China,20.0,1,Organic,2024-11-05 17:28:17+00:00,
24210,Daniel,Carlson,Quzhou,China,20.0,1,Email,2025-09-09 05:29:36+00:00,
24211,Haley,Calhoun,Harbin,China,20.0,1,Organic,2025-02-21 06:17:46+00:00,
24212,Jessica,Perez,Chengdu,China,20.0,1,Search,2024-02-12 15:58:40+00:00,
24213,Danielle,Cox,Beijing,China,20.0,1,Search,2023-06-02 03:04:36+00:00,
24214,Terri,Tran,Hohhot,China,20.0,1,Search,2025-06-15 09:42:23+00:00,
24215,William,Baldwin,Shijiazhuang,China,20.0,1,Search,2024-01-02 13:15:31+00:00,
24216,Jonathan,Sullivan,Gwangju,South Korea,20.0,1,Search,2025-07-31 11:06:43+00:00,
24217,Marvin,Smith,Yongin City,South Korea,20.0,1,Search,2024-10-23 13:07:38+00:00,
24218,James,Valentine,Pohang City,South Korea,20.0,1,Search,2024-04-10 04:28:40+00:00,
24219,Christina,Hansen,Shanghai,China,20.0,1,Search,2025-09-25 08:03:46+00:00,
24220,Melissa,Murillo,Xianyang,China,20.0,1,Search,2025-09-07 03:19:16+00:00,
24221,Andrea,Nguyen,Jinan,China,20.0,1,Search,2020-12-27 12:31:01+00:00,
24222,James,Wells,Baoding,China,20.0,1,Search,2025-06-09 18:08:43+00:00,
24223,Larry,Hood,Haikou,China,20.0,1,Search,2023-08-28 14:21:19+00:00,
24224,Justin,Duke,Kunming,China,20.0,1,Search,2025-01-19 22:52:07+00:00,
24225,Elizabeth,Ramirez,Yueyang,China,20.0,1,Search,2024-03-09 22:29:17+00:00,
24226,Anthony,Butler,Handan,China,20.0,1,Search,2024-02-17 00:33:09+00:00,
24227,John,Gilmore,Chengdu,China,20.0,1,Search,2025-09-15 01:29:57+00:00,
24228,Isaiah,Wolf,Shanghai,China,20.0,1,Search,2025-10-02 11:18:46+00:00,
24229,Andrew,Wells,Pekin,United States,20.0,1,Search,2025-09-12 23:37:17+00:00,
24230,Harold,Davis,Incheon Metropolitan City,South Korea,20.0,1,Search,2024-08-07 13:47:21+00:00,
24231,David,Beck,Incheon Metropolitan City,South Korea,20.0,1,Display,2024-12-02 23:18:43+00:00,
24232,Michael,Guerrero,Guangzhou,China,20.0,1,Search,2024-09-29 09:32:26+00:00,
24233,Joshua,Rose,Tacheng area,China,20.0,1,Search,2025-06-28 05:01:37+00:00,
24234,Bethany,Cummings,Yokohama City,Japan,20.0,1,Search,2025-06-25 23:07:05+00:00,
24235,William,Campos,Louisville,United States,20.0,1,Search,2025-03-01 23:48:31+00:00,
24236,Monica,Singh,Baton Rouge,United States,20.0,1,Search,2024-12-17 06:38:38+00:00,
24237,Travis,Booker,Greater Landover,United States,20.0,1,Search,2025-07-03 04:13:48+00:00,
24238,Craig,Knight,Clinton Township,United States,20.0,1,Search,2025-08-05 12:40:01+00:00,
24239,Roberto,Smith,Iturama,Brasil,20.0,1,Search,2021-07-11 05:19:58+00:00,
24240,Brian,Arias,Sydney,Australia,20.0,1,Search,2025-05-04 10:12:04+00:00,
24241,Ian,Maynard,Sydney,Australia,20.0,1,Search,2025-08-16 07:45:30+00:00,
24242,Andre,Estes,Wilmington,United States,20.0,1,Email,2025-01-28 12:04:12+00:00,
24243,Brian,Padilla,Rio Branco do Sul,Brasil,20.0,1,Search,2022-12-17 15:26:47+00:00,
24244,Robert,Mendoza,Belém,Brasil,20.0,1,Search,2025-07-03 21:05:30+00:00,
24245,Paula,Roman,Le Loroux-Bottereau,France,20.0,1,Search,2025-09-12 11:31:23+00:00,
24246,Caleb,Madden,Saint-Raphaël,France,20.0,1,Search,2025-08-25 14:37:39+00:00,
24247,Derrick,Johnson,Yecla,Spain,20.0,1,Search,2025-04-04 18:14:23+00:00,
24248,Benjamin,Bell,Sapiranga,Brasil,20.0,1,Display,2021-08-31 01:17:42+00:00,
24249,Ashley,Trujillo,Seoul,South Korea,20.0,1,Search,2025-08-12 00:19:25+00:00,
24250,Jennifer,Taylor,Seoul,South Korea,20.0,1,Search,2025-03-31 02:36:57+00:00,
24251,Elijah,Pena,Seoul,South Korea,20.0,1,Search,2023-09-08 03:08:11+00:00,
24252,Garrett,Hansen,Seoul,South Korea,20.0,1,Search,2024-11-14 23:54:06+00:00,
24253,Lisa,Garcia,Taiçoca,Brasil,20.0,1,Organic,2021-03-13 13:32:12+00:00,
24254,Alan,Meyer,Harbin,China,20.0,1,Search,2025-05-21 06:51:00+00:00,
24255,Stephanie,Landry,Beijing,China,20.0,1,Search,2025-06-05 04:41:02+00:00,
24256,Nicolas,Thomas,Nanchang,China,20.0,1,Display,2025-09-30 12:27:30.740708+00:00,
24257,Karen,Garrett,Guiyang,China,20.0,1,Search,2025-01-25 22:25:53+00:00,
24258,Michelle,Johnson,Fuzhou,China,20.0,1,Search,2025-08-04 08:38:46+00:00,
24259,Michael,Wilkinson,Luoyang,China,20.0,1,Search,2025-01-04 01:58:29+00:00,
24260,Laura,Wolf,Adelaide,Australia,20.0,1,Search,2025-07-06 22:06:52+00:00,
24261,Jennifer,Jackson,São Joaquim da Barra,Brasil,20.0,1,Display,2024-11-13 09:23:22+00:00,
24262,Melanie,Taylor,Jackson,United States,20.0,1,Search,2022-07-13 13:10:27+00:00,
24263,Mark,Curry,Jackson,United States,20.0,1,Email,2025-09-25 13:25:39+00:00,
24264,Thomas,Mcclure,Irving,United States,20.0,1,Search,2024-05-14 23:56:50+00:00,
24265,Kathryn,Willis,Gotha,Germany,20.0,1,Search,2024-04-19 00:17:58+00:00,
24266,Jermaine,Drake,Fuchu City,Japan,20.0,1,Search,2025-08-07 06:02:45+00:00,
24267,Kenneth,Salazar,Tokyo,Japan,20.0,1,Search,2024-04-03 11:48:52+00:00,
24268,April,Mcgee,Tokyo,Japan,20.0,1,Facebook,2025-09-26 13:42:44+00:00,
24269,George,Robles,Beijing,China,20.0,1,Search,2025-03-14 03:23:13+00:00,
24270,Tracey,Parker,Campo Alegre,Brasil,19.989999771118164,1,Facebook,2025-08-16 09:26:28+00:00,
24271,Angela,Taylor,Manaus,Brasil,19.989999771118164,1,Organic,2024-10-14 22:39:52+00:00,
24272,Laura,Russell,Manaus,Brasil,19.989999771118164,1,Search,2025-02-26 01:30:56+00:00,
24273,Candice,Singh,Sanlúcar de Barrameda,Spain,19.989999771118164,1,Search,2025-07-27 07:28:26+00:00,
24274,Katherine,Ortiz,Zhengzhou,China,19.989999771118164,1,Search,2025-02-28 13:09:11+00:00,
24275,Joshua,Harrison,Peoria,United States,19.989999771118164,1,Display,2025-08-08 13:17:05+00:00,
24276,Scott,Chavez,Glendale,United States,19.989999771118164,1,Email,2025-05-22 09:36:09+00:00,
24277,Alice,Hansen,Phoenix,United States,19.989999771118164,2,Organic,2025-02-18 14:59:35+00:00,89.0
24278,Melissa,King,Mesa,United States,19.989999771118164,1,Organic,2025-10-02 22:59:11+00:00,
24279,Daniel,Maxwell,San Tan Valley,United States,19.989999771118164,1,Search,2023-05-28 04:34:08+00:00,
24280,Jennifer,Shelton,Bron,France,19.989999771118164,1,Search,2023-07-17 13:38:42+00:00,
24281,Tara,Stewart,Saint-Ismier,France,19.989999771118164,2,Email,2025-07-24 11:31:44+00:00,
24282,Marcus,Bond,Ipirá,Brasil,19.989999771118164,1,Search,2025-08-14 04:42:21+00:00,
24283,Wendy,Ali,Salvador,Brasil,19.989999771118164,1,Organic,2025-05-15 08:53:23+00:00,
24284,William,Jackson,Neuburg an der Donau,Germany,19.989999771118164,1,Search,2024-04-26 05:09:07+00:00,
24285,Amber,Rogers,NanNing,China,19.989999771118164,1,Search,2025-02-13 01:55:22+00:00,
24286,Luke,Jensen,Taizhou,China,19.989999771118164,1,Search,2025-07-12 13:24:50+00:00,
24287,Jeffery,Pace,Wenzhou,China,19.989999771118164,1,Search,2020-07-23 03:32:36+00:00,
24288,Jermaine,King,Suzhou,China,19.989999771118164,1,Email,2025-03-10 05:34:04+00:00,
24289,Cheryl,Mejia,Saint-Berain-sous-Sanvignes,France,19.989999771118164,1,Search,2023-12-12 04:57:05+00:00,
24290,Christy,Jackson,Potsdam,Germany,19.989999771118164,1,Search,2025-08-16 04:12:44+00:00,
24291,Nancy,Wu,Busan,South Korea,19.989999771118164,1,Search,2025-08-28 07:15:18+00:00,
24292,Jacqueline,Ross,San Carlos,United States,19.989999771118164,1,Search,2025-05-01 13:57:45+00:00,
24293,Jason,Calderon,Lancaster,United States,19.989999771118164,1,Organic,2025-06-10 07:42:50+00:00,
24294,Colleen,Lopez,Burbank,United States,19.989999771118164,1,Display,2025-05-06 05:59:29+00:00,
24295,Andre,Johnson,Anaheim,United States,19.989999771118164,1,Search,2022-08-08 02:56:31+00:00,
24296,Steven,Morris,Anaheim,United States,19.989999771118164,1,Search,2025-08-19 02:21:02+00:00,
24297,Amber,Walker,Perris,United States,19.989999771118164,1,Search,2024-05-23 13:58:11+00:00,
24298,Larry,Vaughn,Colton,United States,19.989999771118164,1,Display,2025-04-12 09:23:53+00:00,
24299,Jessica,Cochran,Santee,United States,19.989999771118164,1,Search,2023-12-08 16:40:03+00:00,
24300,Paul,Velez,Puerto de la Cruz,Spain,19.989999771118164,1,Search,2024-01-25 07:24:05+00:00,
24301,Courtney,Valencia,La Solana,Spain,19.989999771118164,1,Organic,2024-08-11 02:32:35+00:00,
24302,Jackie,Jennings,Barcelona,Spain,19.989999771118164,1,Display,2020-04-12 14:55:07+00:00,
24303,Jennifer,Davis,Acaraú,Brasil,19.989999771118164,1,Search,2024-12-26 07:27:28+00:00,
24304,Jennifer,Meyers,Fortaleza,Brasil,19.989999771118164,1,Search,2022-11-16 17:52:37+00:00,
24305,Alexandria,Johnson,Asan City,South Korea,19.989999771118164,1,Organic,2025-01-13 11:11:25+00:00,
24306,Crystal,Cole,San Fernando de Henares,Spain,19.989999771118164,1,Search,2021-09-12 04:35:00+00:00,
24307,Cheryl,Mosley,Stoke-on-Trent,United Kingdom,19.989999771118164,1,Search,2024-03-31 12:47:56+00:00,
24308,Jorge,Parks,Oldbury,United Kingdom,19.989999771118164,1,Facebook,2025-08-31 15:42:34+00:00,
24309,Olivia,Hanson,Hednesford,United Kingdom,19.989999771118164,1,Search,2025-05-11 21:55:40+00:00,
24310,Justin,Brown,Morley,United Kingdom,19.989999771118164,1,Facebook,2025-02-14 15:51:11+00:00,
24311,April,Bender,Blyth,United Kingdom,19.989999771118164,1,Search,2025-04-25 13:11:41+00:00,
24312,Austin,Solomon,Luton,United Kingdom,19.989999771118164,1,Search,2025-01-07 07:25:47+00:00,
24313,Dennis,Washington,London,United Kingdom,19.989999771118164,1,Search,2024-07-09 22:50:44+00:00,
24314,James,Anderson,South Benfleet,United Kingdom,19.989999771118164,1,Search,2023-10-07 11:21:20+00:00,
24315,Laurie,Simon,Serra,Brasil,19.989999771118164,1,Search,2025-05-26 15:21:34+00:00,
24316,Tiffany,Robinson,Aarschot,Belgium,19.989999771118164,1,Organic,2021-05-14 12:52:53+00:00,
24317,Curtis,Cameron,Olen,Belgium,19.989999771118164,1,Search,2025-09-02 11:26:43+00:00,
24318,Jennifer,Ellis,Peer,Belgium,19.989999771118164,1,Search,2025-08-30 14:14:01+00:00,
24319,Jeremy,Gonzalez,Cantonment,United States,19.989999771118164,1,Search,2022-04-09 02:52:13+00:00,
24320,Eric,Hernandez,Lady Lake,United States,19.989999771118164,1,Email,2021-03-14 23:10:08+00:00,
24321,Johnny,Rowland,Kissimmee,United States,19.989999771118164,1,Search,2025-04-07 17:40:05+00:00,
24322,Tina,Andersen,Miami,United States,19.989999771118164,1,Search,2025-05-26 16:22:23+00:00,
24323,Kevin,Perez,Lake Clarke Shores,United States,19.989999771118164,1,Search,2023-09-12 00:00:10+00:00,
24324,Michelle,Booth,Foshan,China,19.989999771118164,1,Search,2022-08-21 10:25:42+00:00,
24325,Angela,Torres,Beijing,China,19.989999771118164,1,Search,2022-09-25 23:43:15+00:00,
24326,Tammy,Potter,Shan Tou,China,19.989999771118164,1,Organic,2024-03-24 06:56:30+00:00,
24327,Kevin,Vargas,Guangzhou,China,19.989999771118164,1,Organic,2025-08-21 04:33:48+00:00,
24328,Karen,Oliver,Luoyang,China,19.989999771118164,1,Search,2025-09-28 01:43:31+00:00,
24329,Ashley,Robinson,Chuncheon City,South Korea,19.989999771118164,1,Search,2024-04-14 21:33:28+00:00,
24330,Cindy,Brewer,Smyrna,United States,19.989999771118164,1,Search,2025-03-20 00:39:57+00:00,
24331,Sabrina,Daniels,Atlanta,United States,19.989999771118164,1,Search,2023-10-05 13:31:38+00:00,
24332,David,Cooper,Dunwoody,United States,19.989999771118164,1,Search,2022-02-24 05:32:03+00:00,
24333,Kerri,Jacobs,McDonough,United States,19.989999771118164,1,Search,2024-01-10 08:58:18+00:00,
24334,Whitney,Mitchell,Cumming,United States,19.989999771118164,1,Email,2025-09-23 09:25:04+00:00,
24335,Tyler,Tucker,Niquelândia,Brasil,19.989999771118164,1,Organic,2025-02-28 03:10:15+00:00,
24336,Elizabeth,Nelson,Santo Antônio do Descoberto,Brasil,19.989999771118164,1,Search,2025-07-02 17:36:33+00:00,
24337,Kyle,Riggs,Huzhou,China,19.989999771118164,1,Display,2024-06-26 03:48:29+00:00,
24338,Dylan,Jones,Guiyang,China,19.989999771118164,1,Search,2025-08-15 05:50:48+00:00,
24339,Ryan,Pierce,Datong,China,19.989999771118164,1,Email,2021-07-04 13:10:22+00:00,
24340,Jacqueline,Williams,Shanghai,China,19.989999771118164,1,Search,2025-05-15 17:29:27+00:00,
24341,Lindsay,Martinez,Yulin,China,19.989999771118164,1,Search,2025-06-23 10:16:55+00:00,
24342,Michael,Johnson,Hohhot,China,19.989999771118164,1,Search,2023-12-31 13:24:13+00:00,
24343,Christopher,Robinson,Loudi,China,19.989999771118164,1,Email,2025-02-27 09:38:42+00:00,
24344,Brittany,Thompson,Weifang,China,19.989999771118164,1,Facebook,2025-06-01 09:50:58+00:00,
24345,Brittany,Coleman,Xingtai,China,19.989999771118164,1,Email,2024-08-30 04:49:19+00:00,
24346,Michelle,Young,Shibukawa City,Japan,19.989999771118164,1,Search,2025-05-05 14:47:18+00:00,
24347,Kara,Lee,Gwangju,South Korea,19.989999771118164,1,Organic,2023-11-15 23:46:08+00:00,
24348,Donald,Collins,Siheung City,South Korea,19.989999771118164,1,Search,2025-06-25 14:00:31+00:00,
24349,Heather,Odonnell,Copper City,South Korea,19.989999771118164,1,Display,2024-08-25 13:52:44+00:00,
24350,Nancy,Ward,Seongnam City,South Korea,19.989999771118164,1,Search,2025-06-24 03:06:25+00:00,
24351,Michael,Weaver,Yongin City,South Korea,19.989999771118164,1,Search,2023-12-07 14:28:47+00:00,
24352,Courtney,Nichols,Baotou,China,19.989999771118164,1,Organic,2025-08-20 20:09:00+00:00,
24353,Noah,Wilson,Shan Tou,China,19.989999771118164,1,Search,2023-12-10 16:19:05+00:00,
24354,Anthony,Hubbard,Quanzhou,China,19.989999771118164,1,Search,2025-09-13 01:11:39+00:00,
24355,Cindy,Gould,Wuhan,China,19.989999771118164,1,Email,2023-12-06 13:36:40+00:00,
24356,Kimberly,Huang,Taiyuan,China,19.989999771118164,1,Search,2025-03-21 10:29:56+00:00,
24357,Nicholas,Pearson,Shenzhen,China,19.989999771118164,1,Search,2023-05-22 08:50:54+00:00,
24358,Eric,Carter,Qiqihar,China,19.989999771118164,1,Search,2025-05-13 02:02:10+00:00,
24359,Shawn,Mccall,Four-stage,China,19.989999771118164,1,Search,2025-03-21 00:11:59+00:00,
24360,Shawna,Shepherd,Handan,China,19.989999771118164,1,Organic,2025-07-13 03:10:02+00:00,
24361,William,Parker,Qiqihar,China,19.989999771118164,1,Facebook,2025-09-02 21:07:36+00:00,
24362,Kelsey,Waters,Taiyuan,China,19.989999771118164,1,Search,2025-06-01 08:38:49+00:00,
24363,Jennifer,Giles,Shanghai,China,19.989999771118164,1,Search,2025-06-13 11:04:01+00:00,
24364,Michelle,Mendoza,Tianjin,China,19.989999771118164,1,Search,2025-03-17 09:45:27+00:00,
24365,Gary,Matthews,Chengdu,China,19.989999771118164,1,Search,2025-08-26 08:11:51+00:00,
24366,Christopher,Castro,Nanjing,China,19.989999771118164,1,Search,2021-05-09 15:44:12+00:00,
24367,Sarah,Lopez,Foshan,China,19.989999771118164,1,Organic,2025-02-07 08:35:23+00:00,
24368,Jody,Foster,Kashima City,Japan,19.989999771118164,1,Facebook,2024-05-13 16:30:27+00:00,
24369,Andrew,Mclaughlin,Springfield,United States,19.989999771118164,1,Search,2022-05-25 09:34:18+00:00,
24370,Gail,Wright,Joliet,United States,19.989999771118164,1,Search,2024-10-10 14:12:09+00:00,
24371,Andrew,Moore,Kankakee,United States,19.989999771118164,1,Search,2020-02-10 01:28:17+00:00,
24372,Sarah,Hall,Chicago,United States,19.989999771118164,1,Search,2025-02-05 12:14:09+00:00,
24373,Jade,Ingram,Beijing,China,19.989999771118164,1,Organic,2024-06-20 06:30:28+00:00,
24374,Erica,Brown,Tacheng area,China,19.989999771118164,1,Facebook,2022-10-29 05:05:16+00:00,
24375,Terry,Smith,Xiangxi Tujia Miao Autonomous Prefecture,China,19.989999771118164,1,Facebook,2025-05-17 01:37:56+00:00,
24376,Michael,Harrison,Shenyang,China,19.989999771118164,1,Facebook,2023-09-16 07:15:58+00:00,
24377,Mary,Pope,Chongqing,China,19.989999771118164,1,Search,2025-07-22 05:16:49+00:00,
24378,Jordan,Mercer,Wenzhou,China,19.989999771118164,1,Organic,2025-06-15 22:13:01+00:00,
24379,Brett,Vargas,Jiaxing,China,19.989999771118164,1,Organic,2025-10-01 18:28:19.069828+00:00,
24380,Terri,Schroeder,Changchun,China,19.989999771118164,1,Search,2025-04-06 10:55:00+00:00,
24381,Stephanie,Black,Dongguan,China,19.989999771118164,1,Search,2024-06-21 04:15:23+00:00,
24382,Heather,Butler,Jinhua,China,19.989999771118164,1,Search,2025-02-09 12:14:12+00:00,
24383,Julie,Adams,Shan Tou,China,19.989999771118164,1,Search,2023-07-20 13:16:07+00:00,
24384,Tommy,Fuentes,Sagamihara City,Japan,19.989999771118164,1,Organic,2023-10-25 08:50:39+00:00,
24385,Jasmine,Keller,Yokosuka City,Japan,19.989999771118164,1,Search,2024-10-21 07:19:36+00:00,
24386,Erica,Daugherty,Shelbyville,United States,19.989999771118164,1,Search,2021-12-10 06:26:12+00:00,
24387,Richard,Wright,Xuzhou,China,19.989999771118164,1,Facebook,2025-04-13 08:17:34+00:00,
24388,Debra,Barnes,Huizhou,China,19.989999771118164,1,Search,2025-04-12 23:17:35+00:00,
24389,Joseph,Brady,Santa Inês,Brasil,19.989999771118164,1,Search,2024-06-05 08:00:21+00:00,
24390,Karen,Allen,null,Brasil,19.989999771118164,1,Search,2025-06-16 06:28:33+00:00,
24391,Veronica,Hernandez,Timon,Brasil,19.989999771118164,1,Search,2024-05-29 06:00:44+00:00,
24392,Gabriel,Richards,Catonsville,United States,19.989999771118164,1,Search,2025-09-23 02:09:52+00:00,
24393,Jimmy,Bentley,Catonsville,United States,19.989999771118164,1,Organic,2025-06-04 14:19:44+00:00,
24394,Joseph,Hudson,Woburn,United States,19.989999771118164,1,Search,2022-03-10 17:32:40+00:00,
24395,Norma,Schneider,Ipiranga do Norte,Brasil,19.989999771118164,1,Organic,2025-01-15 13:05:57+00:00,
24396,Antonio,Manning,Amambaí,Brasil,19.989999771118164,1,Search,2024-08-27 14:30:19+00:00,
24397,Peter,Ortiz,Neubrandenburg,Germany,19.989999771118164,1,Facebook,2025-09-04 06:42:31+00:00,
24398,Edwin,Williams,East Lansing,United States,19.989999771118164,1,Search,2022-07-22 11:39:03+00:00,
24399,Michael,Sherman,Pouso Alegre,Brasil,19.989999771118164,1,Search,2025-02-27 06:51:10+00:00,
24400,Michelle,Eaton,Coon Rapids,United States,19.989999771118164,1,Organic,2023-09-20 12:28:34+00:00,
24401,Gregory,Flores,West Saint Paul,United States,19.989999771118164,1,Search,2025-03-14 23:53:55+00:00,
24402,Kayla,Hobbs,Las Vegas,United States,19.989999771118164,1,Search,2025-09-30 03:09:37+00:00,
24403,Douglas,Whitney,Washington Township,United States,19.989999771118164,1,Email,2025-03-23 01:11:38+00:00,
24404,Charles,Lewis,Sydney,Australia,19.989999771118164,1,Search,2023-08-30 10:42:08+00:00,
24405,Kimberly,Park,Poughkeepsie,United States,19.989999771118164,1,Organic,2024-11-08 05:42:01+00:00,
24406,Devin,Lee,Meppen,Germany,19.989999771118164,1,Search,2025-01-04 23:32:55+00:00,
